Generation,Population, Optimum, Climate, Popsize, Phenotype,sdPhenotype,Mismatch, Fitness, sdFitness, id
67, 3, 1, 0, 1000, 1.00171, 0.066677, 0.05325, 0.831126, 0.188, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
67, 4, 0.95, 0, 1000, 0.94592, 0.0631248, 0.05062, 0.843364, 0.17341, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
67, 5, 0.9, 0, 1000, 0.90174, 0.0625387, 0.04974, 0.846524, 0.173639, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
68, 1, 1.1, 0, 1000, 1.10041, 0.0596799, 0.04683, 0.861266, 0.167391, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
68, 2, 1.05, 0, 1000, 1.04665, 0.0610672, 0.04783, 0.856739, 0.172076, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
68, 3, 1, 0, 1000, 1.00257, 0.0640437, 0.05167, 0.839581, 0.176543, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
68, 4, 0.95, 0, 1000, 0.94715, 0.0625483, 0.04953, 0.848189, 0.177119, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
68, 5, 0.9, 0, 1000, 0.90318, 0.0615977, 0.0498, 0.84832, 0.165474, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
69, 1, 1.1, 0, 1000, 1.10142, 0.0599531, 0.04696, 0.860138, 0.169768, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
69, 2, 1.05, 0, 1000, 1.04758, 0.0608346, 0.04834, 0.85334, 0.168166, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
69, 3, 1, 0, 1000, 1.00048, 0.0637309, 0.05174, 0.841018, 0.17237, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
69, 4, 0.95, 0, 1000, 0.94627, 0.0621148, 0.04939, 0.849697, 0.173931, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
69, 5, 0.9, 0, 1000, 0.90041, 0.0590832, 0.04709, 0.860546, 0.161609, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
70, 1, 1.1, 0, 1000, 1.10027, 0.0603794, 0.04775, 0.857308, 0.167674, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
70, 2, 1.05, 0, 1000, 1.04984, 0.064437, 0.0514, 0.840193, 0.179188, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
70, 3, 1, 0, 1000, 1.00253, 0.0646721, 0.05115, 0.838947, 0.182973, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
70, 4, 0.95, 0, 1000, 0.94805, 0.0618184, 0.04863, 0.853515, 0.174049, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
70, 5, 0.9, 0, 1000, 0.89798, 0.0602806, 0.048, 0.856681, 0.165703, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
71, 1, 1.1, 0, 1000, 1.09625, 0.0623179, 0.04937, 0.850035, 0.173655, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
71, 2, 1.05, 0, 1000, 1.04858, 0.0646836, 0.0508, 0.841543, 0.184928, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
71, 3, 1, 0, 1000, 1.00385, 0.0642184, 0.05129, 0.84024, 0.181142, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
71, 4, 0.95, 0, 1000, 0.95016, 0.0616942, 0.04952, 0.84927, 0.168302, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
71, 5, 0.9, 0, 1000, 0.89905, 0.0608153, 0.04809, 0.856082, 0.168831, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
72, 1, 1.1, 0, 1000, 1.09782, 0.0621024, 0.0498, 0.848132, 0.170599, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
72, 2, 1.05, 0, 1000, 1.04909, 0.0634421, 0.05053, 0.844556, 0.175308, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
72, 3, 1, 0, 1000, 1.0035, 0.0612936, 0.04876, 0.85218, 0.169634, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
72, 4, 0.95, 0, 1000, 0.94875, 0.0641018, 0.05143, 0.840186, 0.178597, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
72, 5, 0.9, 0, 1000, 0.89803, 0.0614328, 0.04933, 0.850683, 0.167824, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
73, 1, 1.1, 0, 1000, 1.10194, 0.0626415, 0.04964, 0.847852, 0.176113, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
73, 2, 1.05, 0, 1000, 1.051, 0.064305, 0.0512, 0.840503, 0.179478, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
73, 3, 1, 0, 1000, 1.00398, 0.063894, 0.05032, 0.843158, 0.18249, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
73, 4, 0.95, 0, 1000, 0.94568, 0.0603355, 0.04802, 0.854998, 0.167619, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
73, 5, 0.9, 0, 1000, 0.90187, 0.0619923, 0.04913, 0.850727, 0.17395, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
74, 1, 1.1, 0, 1000, 1.09933, 0.0600304, 0.04797, 0.857335, 0.16277, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
74, 2, 1.05, 0, 1000, 1.05046, 0.0637452, 0.05082, 0.843075, 0.175597, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
74, 3, 1, 0, 1000, 1.0026, 0.0628011, 0.0498, 0.846935, 0.177054, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
74, 4, 0.95, 0, 1000, 0.94676, 0.0646009, 0.05156, 0.839365, 0.179158, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
74, 5, 0.9, 0, 1000, 0.89771, 0.0608931, 0.04817, 0.854922, 0.16889, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
75, 1, 1.1, 0, 1000, 1.10215, 0.0589419, 0.04683, 0.862224, 0.161199, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
75, 2, 1.05, 0, 1000, 1.04663, 0.0629453, 0.04995, 0.846531, 0.177729, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
75, 3, 1, 0, 1000, 1.00272, 0.0630554, 0.0503, 0.845053, 0.173821, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
75, 4, 0.95, 0, 1000, 0.94505, 0.0625293, 0.04967, 0.847879, 0.176649, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
75, 5, 0.9, 0, 1000, 0.89892, 0.0610718, 0.04876, 0.853996, 0.168652, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
76, 1, 1.1, 0, 1000, 1.09944, 0.0602787, 0.0478, 0.857226, 0.167549, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
76, 2, 1.05, 0, 1000, 1.04645, 0.0611149, 0.04847, 0.853286, 0.170195, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
76, 3, 1, 0, 1000, 1.00175, 0.0629762, 0.04993, 0.846907, 0.177629, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
76, 4, 0.95, 0, 1000, 0.94372, 0.0623269, 0.04974, 0.848021, 0.174628, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
76, 5, 0.9, 0, 1000, 0.89662, 0.0609844, 0.0488, 0.853438, 0.167267, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
77, 1, 1.1, 0, 1000, 1.09717, 0.0602787, 0.04697, 0.859554, 0.171323, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
77, 2, 1.05, 0, 1000, 1.04669, 0.0606945, 0.04825, 0.856629, 0.167, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
77, 3, 1, 0, 1000, 1.00297, 0.0642153, 0.05055, 0.84197, 0.182249, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
77, 4, 0.95, 0, 1000, 0.94669, 0.0619143, 0.04789, 0.854352, 0.180994, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
77, 5, 0.9, 0, 1000, 0.89707, 0.0585726, 0.04685, 0.861118, 0.157688, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
78, 1, 1.1, 0, 1000, 1.09658, 0.0590982, 0.04774, 0.85935, 0.159358, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
78, 2, 1.05, 0, 1000, 1.05056, 0.0613241, 0.04862, 0.853445, 0.170967, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
78, 3, 1, 0, 1000, 1.00119, 0.0633885, 0.04993, 0.844799, 0.177764, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
78, 4, 0.95, 0, 1000, 0.94686, 0.0605062, 0.04858, 0.8539, 0.164475, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
78, 5, 0.9, 0, 1000, 0.90044, 0.0603394, 0.04762, 0.857586, 0.167564, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
79, 1, 1.1, 0, 1000, 1.09876, 0.0613435, 0.04874, 0.853234, 0.170416, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
79, 2, 1.05, 0, 1000, 1.04967, 0.0631235, 0.05003, 0.846886, 0.177522, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
79, 3, 1, 0, 1000, 1.00482, 0.0623848, 0.04958, 0.847997, 0.175055, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
79, 4, 0.95, 0, 1000, 0.94787, 0.0622562, 0.05013, 0.848065, 0.1694, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
79, 5, 0.9, 0, 1000, 0.90375, 0.061573, 0.04957, 0.849485, 0.168287, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
80, 1, 1.1, 0, 1000, 1.09562, 0.060429, 0.04836, 0.854813, 0.16665, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
80, 2, 1.05, 0, 1000, 1.05135, 0.0604312, 0.04851, 0.854258, 0.163914, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
80, 3, 1, 0, 1000, 1.00337, 0.0621354, 0.04951, 0.849016, 0.17362, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
80, 4, 0.95, 0, 1000, 0.94774, 0.0616108, 0.0489, 0.853339, 0.171012, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
80, 5, 0.9, 0, 1000, 0.90027, 0.0595615, 0.04753, 0.858816, 0.162798, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
81, 1, 1.1, 0, 1000, 1.10033, 0.0611108, 0.04901, 0.8517, 0.166779, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
81, 2, 1.05, 0, 1000, 1.05172, 0.0596607, 0.04716, 0.859717, 0.165123, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
81, 3, 1, 0, 1000, 1.0017, 0.0613716, 0.04966, 0.850631, 0.164355, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
81, 4, 0.95, 0, 1000, 0.95199, 0.0630485, 0.05005, 0.845962, 0.177317, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
81, 5, 0.9, 0, 1000, 0.90036, 0.0595283, 0.04788, 0.858157, 0.160221, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
82, 1, 1.1, 0, 1000, 1.10234, 0.0594362, 0.04666, 0.861106, 0.16432, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
82, 2, 1.05, 0, 1000, 1.05157, 0.0657355, 0.05203, 0.836148, 0.18612, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
82, 3, 1, 0, 1000, 1.00292, 0.063851, 0.05116, 0.841971, 0.177122, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
82, 4, 0.95, 0, 1000, 0.9522, 0.062553, 0.0497, 0.848016, 0.173645, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
82, 5, 0.9, 0, 1000, 0.90141, 0.0614075, 0.04957, 0.850177, 0.16621, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
83, 1, 1.1, 0, 1000, 1.09842, 0.0628001, 0.05032, 0.846052, 0.173772, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
83, 2, 1.05, 0, 1000, 1.04985, 0.0627472, 0.05027, 0.845895, 0.172959, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
83, 3, 1, 0, 1000, 1.00434, 0.0627894, 0.04972, 0.846961, 0.178176, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
83, 4, 0.95, 0, 1000, 0.95259, 0.0639209, 0.05057, 0.843704, 0.179319, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
83, 5, 0.9, 0, 1000, 0.90276, 0.0609352, 0.04856, 0.85414, 0.166586, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
84, 1, 1.1, 0, 1000, 1.09774, 0.0627521, 0.04974, 0.847647, 0.177653, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
84, 2, 1.05, 0, 1000, 1.05228, 0.0606934, 0.04814, 0.855561, 0.169666, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
84, 3, 1, 0, 1000, 1.0056, 0.0625968, 0.05036, 0.844985, 0.172713, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
84, 4, 0.95, 0, 1000, 0.94996, 0.064937, 0.052, 0.836724, 0.178427, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
84, 5, 0.9, 0, 1000, 0.90241, 0.0578761, 0.04605, 0.866203, 0.158106, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
85, 1, 1.1, 0, 1000, 1.09983, 0.0604378, 0.04821, 0.856479, 0.166077, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
85, 2, 1.05, 0, 1000, 1.05128, 0.0631851, 0.05036, 0.845121, 0.176399, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
85, 3, 1, 0, 1000, 1.00398, 0.0615024, 0.04896, 0.850656, 0.170776, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
85, 4, 0.95, 0, 1000, 0.94744, 0.0638022, 0.05126, 0.840849, 0.176142, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
85, 5, 0.9, 0, 1000, 0.90079, 0.058947, 0.04687, 0.862648, 0.160734, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
86, 1, 1.1, 0, 1000, 1.10073, 0.0614617, 0.04853, 0.853411, 0.17352, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
86, 2, 1.05, 0, 1000, 1.05016, 0.0602046, 0.04816, 0.856259, 0.164998, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
86, 3, 1, 0, 1000, 1.00361, 0.0600656, 0.04789, 0.857672, 0.166984, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
86, 4, 0.95, 0, 1000, 0.94739, 0.0630402, 0.05057, 0.844198, 0.173295, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
86, 5, 0.9, 0, 1000, 0.89942, 0.0615667, 0.04886, 0.851405, 0.171452, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
87, 1, 1.1, 0, 1000, 1.09749, 0.061001, 0.04865, 0.853736, 0.168674, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
87, 2, 1.05, 0, 1000, 1.05171, 0.0616861, 0.04929, 0.85086, 0.170299, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
87, 3, 1, 0, 1000, 1.00425, 0.0624815, 0.05043, 0.846057, 0.171064, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
87, 4, 0.95, 0, 1000, 0.95021, 0.0648881, 0.05073, 0.841043, 0.186243, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
87, 5, 0.9, 0, 1000, 0.89957, 0.062631, 0.04895, 0.850096, 0.179155, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
88, 1, 1.1, 0, 1000, 1.09772, 0.0607494, 0.04822, 0.855551, 0.168559, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
88, 2, 1.05, 0, 1000, 1.05495, 0.0608959, 0.04857, 0.853215, 0.169536, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
88, 3, 1, 0, 1000, 1.00504, 0.0631774, 0.05072, 0.844118, 0.175897, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
88, 4, 0.95, 0, 1000, 0.94687, 0.0626293, 0.04957, 0.849283, 0.175958, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
88, 5, 0.9, 0, 1000, 0.89916, 0.0629369, 0.05044, 0.846081, 0.171629, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
89, 1, 1.1, 0, 1000, 1.09906, 0.0609921, 0.04872, 0.853104, 0.16728, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
89, 2, 1.05, 0, 1000, 1.05233, 0.0612309, 0.04857, 0.85328, 0.169936, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
89, 3, 1, 0, 1000, 1.00397, 0.066409, 0.05305, 0.831896, 0.185932, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
89, 4, 0.95, 0, 1000, 0.94748, 0.0626832, 0.04974, 0.846495, 0.174273, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
89, 5, 0.9, 0, 1000, 0.90059, 0.0617476, 0.04889, 0.851222, 0.172953, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
90, 1, 1.1, 0, 1000, 1.09591, 0.0590767, 0.04705, 0.860321, 0.163498, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
90, 2, 1.05, 0, 1000, 1.05205, 0.0633365, 0.05023, 0.845787, 0.178149, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
90, 3, 1, 0, 1000, 1.00256, 0.064732, 0.05114, 0.840837, 0.183546, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
90, 4, 0.95, 0, 1000, 0.94883, 0.0625207, 0.04961, 0.848994, 0.173485, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
90, 5, 0.9, 0, 1000, 0.90078, 0.0633625, 0.0509, 0.842909, 0.173186, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
91, 1, 1.1, 0, 1000, 1.09606, 0.0586747, 0.04678, 0.862325, 0.161065, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
91, 2, 1.05, 0, 1000, 1.05174, 0.0631233, 0.0501, 0.845736, 0.177232, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
91, 3, 1, 0, 1000, 1.00038, 0.0655985, 0.0523, 0.835472, 0.183043, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
91, 4, 0.95, 0, 1000, 0.95125, 0.0622544, 0.04927, 0.849995, 0.175789, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
91, 5, 0.9, 0, 1000, 0.90015, 0.0627472, 0.04971, 0.848952, 0.174497, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
92, 1, 1.1, 0, 1000, 1.09565, 0.0594905, 0.04659, 0.861548, 0.169452, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
